data,natureza_acidente,bairro,conservacao_via,pedestre,veiculos
2020-01-15,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-15,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-15,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-16,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-16,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-16,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,1
2020-01-16,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,BONGI,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,3
2020-01-16,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,DERBY,Perfeito estado,0,3
2020-01-16,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-16,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-16,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-16,COM VÍTIMA,PINA,Mal iluminada,0,1
2020-01-17,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,6
2020-01-17,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-17,COM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,MANGUEIRA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,TORREÃO,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-17,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,MORRO DA CONCEIÇÃO,Mal conservada,0,2
2020-01-17,SEM VÍTIMA,COHAB,Perfeito estado,0,2
2020-01-17,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-18,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,MANGABEIRA,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,2
2020-01-18,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,JIQUIÁ,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-18,SEM VÍTIMA,TORREÃO,Mal conservada,0,2
2020-01-18,COM VÍTIMA,IMBIRIBEIRA,Mal conservada,0,2
2020-01-18,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,3
2020-01-19,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-19,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-19,COM VÍTIMA,PINA,Perfeito estado,0,1
2020-01-19,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,1
2020-01-19,SEM VÍTIMA,TORREÃO,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-19,COM VÍTIMA,DOIS IRMÃOS,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-19,SEM VÍTIMA,TORREÃO,Perfeito estado,0,2
2020-01-19,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,IPSEP,Perfeito estado,0,3
2020-01-20,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,CORDEIRO,Perfeito estado,1,1
2020-01-20,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,JORDÃO,Mal conservada,0,2
2020-01-20,SEM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,DERBY,Perfeito estado,1,1
2020-01-20,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,CURADO,Mal conservada,0,2
2020-01-20,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,MANGABEIRA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-20,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,DOIS UNIDOS,Perfeito estado,0,2
2020-01-20,SEM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,JORDÃO,Perfeito estado,0,1
2020-01-21,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-01-21,COM VÍTIMA,CAMPO GRANDE,Mal conservada,3,1
2020-01-21,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-21,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-21,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-21,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-21,COM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-01-21,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-21,VÍTIMA FATAL,CAMPO GRANDE,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-01-21,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-21,SEM VÍTIMA,IPSEP,Perfeito estado,0,3
2020-01-22,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,3
2020-01-22,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,4
2020-01-22,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,IMBIRIBEIRA,Mal conservada,0,2
2020-01-22,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,MACAXEIRA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,2
2020-01-22,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,4
2020-01-22,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-22,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,VÁRZEA,Mal conservada,0,2
2020-01-22,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,1
2020-01-22,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-22,SEM VÍTIMA,CAÇOTE,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,1
2020-01-23,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-23,COM VÍTIMA,BOA VISTA,Perfeito estado,0,1
2020-01-23,SEM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-23,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,3
2020-01-23,COM VÍTIMA,PINA,Perfeito estado,0,1
2020-01-23,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-23,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-23,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,IPUTINGA,Mal iluminada,0,2
2020-01-23,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-23,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-23,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,1
2020-01-24,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,CORDEIRO,Perfeito estado,0,1
2020-01-24,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,AFLITOS,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-24,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,1,1
2020-01-24,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-24,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-25,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-25,COM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-25,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,1
2020-01-25,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,3
2020-01-25,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,MUSTARDINHA,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-25,COM VÍTIMA,MACAXEIRA,Outros,0,2
2020-01-25,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-25,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,3
2020-01-25,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,ROSARINHO,Perfeito estado,0,1
2020-01-25,SEM VÍTIMA,ZUMBI,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-25,SEM VÍTIMA,GRAÇAS,Mal conservada,0,1
2020-01-25,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-01-26,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,4
2020-01-26,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-26,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-26,COM VÍTIMA,SANTO AMARO,Mal iluminada,0,2
2020-01-27,SEM VÍTIMA,COELHOS,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,1
2020-01-27,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,1,1
2020-01-27,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,MACAXEIRA,Perfeito estado,0,3
2020-01-27,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VISTA,Mal conservada,0,2
2020-01-27,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-27,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-27,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,JAQUEIRA,Perfeito estado,0,2
2020-01-27,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-28,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-28,COM VÍTIMA,VASCO DA GAMA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,MUSTARDINHA,Perfeito estado,0,2
2020-01-28,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-28,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-28,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,BOA VIAGEM,Mal iluminada,0,2
2020-01-28,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-28,SEM VÍTIMA,IMBIRIBEIRA,Mal iluminada,0,2
2020-01-29,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-29,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,IPUTINGA,Perfeito estado,0,4
2020-01-29,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,AREIAS,Perfeito estado,0,3
2020-01-29,SEM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,3
2020-01-29,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,1
2020-01-29,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-29,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-29,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
